indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
4599	5400	corrupt	JJ	JJ	YES
4600	5401	administration	NN	NN	YES
4601	5402	of	IN	IN	YES
4602	5403	Hosni	NNP	NNP	YES
4603	5404	Mubarak	NNP	NNP	YES
4604	5406	who	WP	WP	YES
4605	5407	has	VBZ	VBZ	YES
4606	5408	been	VBN	VBN	YES
4607	5409	in	IN	IN	YES
4608	5410	power	NN	NN	YES
4609	5411	for	IN	IN	YES
4610	5412	30	CD	CD	YES
4611	5413	years	NNS	NNS	YES
4612	5415	with	IN	IN	YES
4613	5416	the	DT	DT	YES
4614	5417	demand	NN	NN	YES
4615	5418	that	IN	IN	YES
4616	5419	he	PRP	PRP	YES
4617	5420	join	VBP	VB	NO
4618	5421	the	DT	DT	YES
4619	5422	Tunisian	JJ	JJ	YES
4620	5423	dictator	NN	NN	YES
4621	5424	Ben	NNP	NNP	YES
4622	5425	Ali	NNP	NNP	YES
4623	5426	in	IN	IN	YES
4624	5427	Saudi	NNP	NNP	YES
4625	5428	Arabia	NNP	NNP	YES
4626	5430	By	IN	IN	YES
4627	5435	the	DT	DT	YES
4628	5436	Egyptian	JJ	JJ	YES
4629	5437	government	NN	NN	YES
4630	5438	had	VBD	VBD	YES
4631	5439	blocked	VBN	VBN	YES
4632	5440	Twitter	NNP	NNP	YES
4633	5442	websites	NNS	NNS	YES
4634	5443	of	IN	IN	YES
4635	5444	independent	JJ	JJ	YES
4636	5445	newspapers	NNS	NNS	YES
4637	5446	and	CC	CC	YES
4638	5447	live	VB	JJ	NO
4639	5448	streaming	VBG	VBG	YES
4640	5449	application	NN	NN	YES
4641	5451	bambuser	NN	NN	YES
4642	5453	There	EX	EX	YES
4643	5454	are	VBP	VBP	YES
4644	5455	reports	NNS	NNS	YES
4645	5456	that	IN	IN	YES
4646	5457	phone	NN	NN	YES
4647	5458	lines	NNS	NNS	YES
4648	5459	used	VBN	VBN	YES
4649	5460	by	IN	IN	YES
4650	5461	lawyers	NNS	NNS	YES
4651	5462	and	CC	CC	YES
4652	5463	activists	NNS	NNS	YES
4653	5464	providing	VBG	VBG	YES
4654	5465	support	NN	NN	YES
4655	5466	are	VBP	VBP	YES
4656	5467	also	RB	RB	YES
4657	5468	being	VBG	VBG	YES
4658	5469	suspended	VBN	VBN	YES
4659	5471	and	CC	CC	YES
4660	5472	many	JJ	JJ	YES
4661	5473	phone	NN	NN	YES
4662	5474	lines	NNS	NNS	YES
4663	5475	have	VBP	VBP	YES
4664	5476	had	VBN	VBN	YES
4665	5477	data	NNS	NNS	YES
4666	5478	services	NNS	NNS	YES
4667	5479	disabled	JJ	JJ	YES
4668	5481	At	IN	IN	YES
4669	5482	least	JJS	JJS	YES
4670	5483	six	CD	CD	YES
4671	5484	protesters	NNS	NNS	YES
4672	5485	were	VBD	VBD	YES
4673	5486	killed	VBN	VBN	YES
4674	5487	with	IN	IN	YES
4675	5488	some	DT	DT	YES
4676	5489	reports	NNS	NNS	YES
4677	5490	that	IN	IN	YES
4678	5491	police	NN	NN	YES
4679	5492	in	IN	IN	YES
4680	5493	some	DT	DT	YES
4681	5494	cities	NNS	NNS	YES
4682	5495	used	VBN	VBD	NO
4683	5496	live	JJ	JJ	YES
4684	5497	ammunition	NN	NN	YES
4685	5498	on	IN	IN	YES
4686	5499	crowds	NNS	NNS	YES
4687	5501	Over	IN	IN	YES
4688	5502	1000	CD	CD	YES
4689	5503	protesters	NNS	NNS	YES
4690	5504	have	VBP	VBP	YES
4691	5505	been	VBN	VBN	YES
4692	5506	arrested	VBN	VBN	YES
4693	5507	and	CC	CC	YES
4694	5508	Egyptian	JJ	JJ	YES
4695	5509	telecoms	NNS	NNS	YES
4696	5510	are	VBP	VBP	YES
4697	5511	attempting	VBG	VBG	YES
4698	5512	to	TO	TO	YES
4699	5513	block	VB	VB	YES
4700	5514	access	NN	NN	YES
4701	5515	to	IN	TO	NO
4702	5516	sites	NNS	NNS	YES
4703	5517	where	WRB	WRB	YES
4704	5518	protesters	NNS	NNS	YES
4705	5519	can	MD	MD	YES
4706	5520	post	VB	VB	YES
4707	5521	coverage	NN	NN	YES
4708	5523	While	IN	IN	YES
4709	5524	few	JJ	JJ	YES
4710	5525	people	NNS	NNS	YES
4711	5526	will	MD	MD	YES
4712	5527	openly	RB	RB	YES
4713	5528	admit	VB	VB	YES
4714	5529	to	IN	TO	NO
4715	5530	liking	VBG	VBG	YES
4716	5531	the	DT	DT	YES
4717	5532	dictatorship	NN	NN	YES
4718	5533	of	IN	IN	YES
4719	5534	Mubarak	NNP	NNP	YES
4720	5536	he	PRP	PRP	YES
4721	5537	is	VBZ	VBZ	YES
4722	5538	one	CD	CD	YES
4723	5539	of	IN	IN	YES
4724	5540	the	DT	DT	YES
4725	5541	largest	JJS	JJS	YES
4726	5542	recipients	NNS	NNS	YES
4727	5543	of	IN	IN	YES
4728	5544	US	NNP	NNP	YES
4729	5545	aid	NN	NN	YES
4730	5546	and	CC	CC	YES
4731	5547	maintains	VBZ	VBZ	YES
4732	5548	his	PRP$	PRP$	YES
4733	5549	power	NN	NN	YES
4734	5550	largely	RB	RB	YES
4735	5551	because	IN	IN	YES
4736	5552	of	IN	IN	YES
4737	5553	the	DT	DT	YES
4738	5554	US	NNP	NNP	YES
4739	5555	backing	NN	NN	YES
4740	5558	In	IN	IN	YES
4741	5559	a	DT	DT	YES
4742	5560	January	NNP	NNP	YES
4743	5561	27th	NN	??	NO
4744	5562	PBS	NNP	NNP	YES
4745	5563	interview	NN	NN	YES
4746	5565	Vice	NNP	NNP	YES
4747	5566	President	NNP	NNP	YES
4748	5567	Biden	NNP	NNP	YES
4749	5568	said	VBD	VBD	YES
4750	5569	he	PRP	PRP	YES
4751	5570	would	MD	MD	YES
4752	5571	not	RB	RB	YES
4753	5572	refer	VB	VB	YES
4754	5573	to	IN	TO	NO
4755	5574	Egyptian	JJ	JJ	YES
4756	5575	President	NNP	NNP	YES
4757	5576	Mubarak	NNP	NNP	YES
4758	5577	as	IN	IN	YES
4759	5578	a	DT	DT	YES
4760	5579	dictator	NN	NN	YES
4761	5580	and	CC	CC	YES
4762	5581	instead	RB	RB	YES
4763	5582	called	VBD	VBD	YES
4764	5583	him	PRP	PRP	YES
4765	5584	an	DT	DT	YES
4766	5586	ally	NN	NN	YES
4767	5588	on	IN	IN	YES
4768	5589	a	DT	DT	YES
4769	5590	number	NN	NN	YES
4770	5591	of	IN	IN	YES
4771	5592	key	JJ	JJ	YES
4772	5593	foreign	JJ	JJ	YES
4773	5594	policy	NN	NN	YES
4774	5595	issues	NNS	NNS	YES
4775	5597	This	DT	DT	YES
4776	5598	year	NN	NN	YES
4777	5600	Pope	NNP	NNP	YES
4778	5601	Francis	NNP	NNP	YES
4779	5602	brought	VBD	VBD	YES
4780	5603	a	DT	DT	YES
4781	5604	little	JJ	JJ	YES
4782	5605	something	NN	NN	YES
4783	5606	extra	JJ	JJ	YES
4784	5607	for	IN	IN	YES
4785	5608	the	DT	DT	YES
4786	5609	Curia	NNP	NNP	YES
4787	5611	a	DT	DT	YES
4788	5612	15point	JJ	JJ	YES
4789	5614	catalog	NN	NN	YES
4790	5616	of	IN	IN	YES
4791	5617	spiritual	JJ	JJ	YES
4792	5618	diseases	NNS	NNS	YES
4793	5621	seen	VBN	VBN	YES
4794	5622	among	IN	IN	YES
4795	5623	leadership	NN	NN	YES
4796	5624	there	RB	RB	YES
4797	5626	and	CC	CC	YES
4798	5627	how	WRB	WRB	YES
4799	5628	a	DT	DT	YES
4800	5629	little	JJ	JJ	YES
4801	5630	bit	NN	NN	YES
4802	5631	of	IN	IN	YES
4803	5632	Christmas	NNP	NNP	YES
4804	5633	spirit	NN	NN	YES
4805	5634	might	MD	MD	YES
4806	5635	help	VB	VB	YES
4807	5636	to	TO	TO	YES
4808	5637	make	VB	VB	YES
4809	5638	things	NNS	NNS	YES
4810	5639	better	RBR	JJR	NO
4811	5643	not	RB	RB	YES
4812	5644	a	DT	DT	YES
4813	5645	perfect	JJ	JJ	YES
4814	5646	analogy	NN	NN	YES
4815	5648	but	CC	CC	YES
4816	5649	Francis	NNP	??	NO
4817	5651	Christmas	NNP	NNP	YES
4818	5652	greeting	NN	NN	YES
4819	5653	Monday	NNP	NNP	YES
4820	5654	was	VBD	VBD	YES
4821	5655	roughly	RB	RB	YES
4822	5656	the	DT	DT	YES
4823	5657	equivalent	NN	NN	YES
4824	5658	of	IN	IN	YES
4825	5659	a	DT	DT	YES
4826	5660	CEO	NN	NN	YES
4827	5661	sending	VBG	VBG	YES
4828	5662	his	PRP$	PRP$	YES
4829	5663	or	CC	CC	YES
4830	5664	her	PRP$	PRP$	YES
4831	5665	top	JJ	JJ	YES
4832	5666	executives	NNS	NNS	YES
4833	5667	off	RB	RP	NO
4834	5668	to	IN	TO	NO
4835	5669	Christmas	NNP	NNP	YES
4836	5670	vacation	NN	NN	YES
4837	5671	with	IN	IN	YES
4838	5672	a	DT	DT	YES
4839	5676	list	NN	NN	YES
4840	5677	of	IN	IN	YES
4841	5678	everything	NN	NN	YES
4842	5679	they	PRP	PRP	YES
4843	5680	do	VBP	VBP	YES
4844	5681	wrong	NN	RB	NO
4845	5682	at	IN	IN	YES
4846	5683	the	DT	DT	YES
4847	5684	company	NN	NN	YES
4848	5686	Merry	JJ	JJ	YES
4849	5687	Christmas	NNP	NNP	YES
4850	5689	The	DT	DT	YES
4851	5690	list	NN	NN	YES
4852	5691	of	IN	IN	YES
4853	5692	diseases	NNS	NNS	YES
4854	5693	included	VBN	VBD	NO
4855	5695	spiritual	JJ	JJ	YES
4856	5696	Alzheimer	NNP	??	NO
4857	5701	spiritual	JJ	JJ	YES
4858	5702	petrification	NN	NN	YES
4859	5705	a	DT	DT	YES
4860	5706	feeling	NN	NN	YES
4861	5707	of	IN	IN	YES
4862	5708	being	VBG	VBG	YES
4863	5710	immortal	JJ	JJ	YES
4864	5713	and	CC	CC	YES
4865	5715	funereal	NN	JJ	NO
4866	5716	face	NN	NN	YES
4867	5719	a	DT	DT	YES
4868	5720	concept	NN	NN	YES
4869	5721	Francis	NNP	NNP	YES
4870	5722	referred	VBD	VBD	YES
4871	5723	to	IN	TO	NO
4872	5724	this	DT	DT	YES
4873	5725	month	NN	NN	YES
4874	5727	urging	VBG	VBG	YES
4875	5728	followers	NNS	NNS	YES
4876	5729	to	TO	TO	YES
4877	5730	prepare	VB	VB	YES
4878	5731	for	IN	IN	YES
4879	5732	Christmas	NNP	NNP	YES
4880	5733	with	IN	IN	YES
4881	5735	joy	NN	NN	YES
4882	5738	instead	RB	RB	YES
4883	5739	of	IN	IN	YES
4884	5740	dourness	NN	NN	YES
4885	5741	or	CC	CC	YES
4886	5742	anxiety	NN	NN	YES
4887	5744	The	DT	DT	YES
4888	5745	pope	NN	NN	YES
4889	5746	also	RB	RB	YES
4890	5747	blasted	VBD	VBD	YES
4891	5748	gossiping	VBG	VBG	YES
4892	5749	among	IN	IN	YES
4893	5750	officials	NNS	NNS	YES
4894	5751	as	IN	IN	YES
4895	5752	a	DT	DT	YES
4896	5753	form	NN	NN	YES
4897	5754	of	IN	IN	YES
4898	5756	satanic	JJ	JJ	YES
4899	5757	assassination	NN	NN	YES
4900	5760	He	PRP	PRP	YES
4901	5761	said	VBD	VBD	YES
4902	5764	Sometimes	RB	RB	YES
4903	5767	officials	NNS	NNS	YES
4904	5768	of	IN	IN	YES
4905	5769	the	DT	DT	YES
4906	5770	Curia	NNP	NNP	YES
4907	5772	feel	VBP	VBP	YES
4908	5773	themselves	PRP	PRP	YES
4909	5775	lords	NNS	NNS	YES
4910	5776	of	IN	IN	YES
4911	5777	the	DT	DT	YES
4912	5778	manor	NN	NN	YES
4913	5780	superior	JJ	JJ	YES
4914	5781	to	IN	TO	NO
4915	5782	everyone	NN	NN	YES
4916	5783	and	CC	CC	YES
4917	5784	everything	NN	NN	YES
4918	5787	Francis	NNP	NNP	YES
4919	5788	hoped	VBD	VBD	YES
4920	5789	that	IN	IN	YES
4921	5790	the	DT	DT	YES
4922	5791	Christmas	NNP	NNP	YES
4923	5792	season	NN	NN	YES
4924	5793	would	MD	MD	YES
4925	5794	help	VB	VB	YES
4926	5795	the	DT	DT	YES
4927	5796	governing	VBG	VBG	YES
4928	5797	body	NN	NN	YES
4929	5798	to	TO	TO	YES
4930	5799	heal	VB	VB	YES
4931	5800	some	DT	DT	YES
4932	5801	of	IN	IN	YES
4933	5802	what	WP	WP	YES
4934	5803	ails	VBZ	VBZ	YES
4935	5804	it	PRP	PRP	YES
4936	5806	The	DT	DT	YES
4937	5807	Vatican	NNP	NNP	YES
4938	5808	released	VBD	VBD	YES
4939	5809	an	DT	DT	YES
4940	5810	English	JJ	JJ	YES
4941	5811	version	NN	NN	YES
4942	5812	of	IN	IN	YES
4943	5813	the	DT	DT	YES
4944	5814	list	NN	NN	YES
4945	5816	Some	DT	DT	YES
4946	5817	of	IN	IN	YES
4947	5818	the	DT	DT	YES
4948	5819	highlights	NNS	NNS	YES
4949	5821	or	CC	CC	YES
4950	5822	lowlights	NNS	NNS	YES
4951	5824	depending	VBG	VBG	YES
4952	5825	on	IN	IN	YES
4953	5826	whether	IN	IN	YES
4954	5827	you	PRP	PRP	YES
4955	5828	are	VBP	VBP	YES
4956	5829	a	DT	DT	YES
4957	5830	member	NN	NN	YES
4958	5831	of	IN	IN	YES
4959	5832	the	DT	DT	YES
4960	5833	Curia	NNP	NNP	YES
4961	5834	or	CC	CC	YES
4962	5835	not	RB	RB	YES
4963	5837	On	IN	IN	YES
4964	5838	feeling	NN	NN	YES
4965	5840	immortal	JJ	JJ	YES
4966	5844	A	DT	DT	YES
4967	5845	curia	NN	NN	YES
4968	5846	that	WDT	WDT	YES
4969	5847	does	VBZ	VBZ	YES
4970	5848	not	RB	RB	YES
4971	5849	practice	NN	VB	NO
4972	5854	does	VBZ	VBZ	YES
4973	5855	not	RB	RB	YES
4974	5856	keep	VB	VB	YES
4975	5857	up	RP	RP	YES
4976	5858	to	IN	TO	NO
4977	5859	date	NN	NN	YES
4978	5861	does	VBZ	VBZ	YES
4979	5862	not	RB	RB	YES
4980	5863	try	VB	VB	YES
4981	5864	to	TO	TO	YES
4982	5865	better	VB	VB	YES
4983	5866	itself	PRP	PRP	YES
4984	5868	is	VBZ	VBZ	YES
4985	5869	an	DT	DT	YES
4986	5870	infirm	JJ	JJ	YES
4987	5871	Body	NN	??	NO
4988	5872	Messages	NNS	NNS	YES
4989	5873	in	IN	IN	YES
4990	5874	support	NN	NN	YES
4991	5875	of	IN	IN	YES
4992	5879	members	NNS	NNS	YES
4993	5880	and	CC	CC	YES
4994	5881	a	DT	DT	YES
4995	5882	more	RBR	RBR	YES
4996	5883	democratized	VBN	VBN	YES
4997	5884	University	NNP	NNP	YES
4998	5885	of	IN	IN	YES
4999	5886	California	NNP	NNP	YES
5000	5887	system	NN	NN	YES
5001	5888	were	VBD	VBD	YES
5002	5889	displayed	VBN	VBN	YES
5003	5890	as	IN	IN	YES
5004	5891	individuals	NNS	NNS	YES
5005	5892	held	VBD	VBD	YES
5006	5893	several	JJ	JJ	YES
5007	5894	large	JJ	JJ	YES
5008	5896	colorful	JJ	JJ	YES
5009	5897	puppets	NNS	NNS	YES
5010	5899	Food	NN	NN	YES
5011	5900	was	VBD	VBD	YES
5012	5901	served	VBN	VBN	YES
5013	5903	and	CC	CC	YES
5014	5904	the	DT	DT	YES
5015	5908	event	NN	NN	YES
5016	5909	was	VBD	VBD	YES
5017	5910	dubbed	VBN	VBN	YES
5018	5912	St	NNP	NNP	YES
5019	5913	Precaria	NNP	NNP	YES
5020	5914	s	POS	POS	YES
5021	5915	Picnic	NNP	NNP	YES
5022	5918	Lecturers	NNS	NNS	YES
5023	5919	are	VBP	VBP	YES
5024	5923	track	NN	NN	YES
5025	5927	members	NNS	NNS	YES
5026	5929	They	PRP	PRP	YES
5027	5930	say	VBP	VBP	YES
5028	5931	that	IN	IN	YES
5029	5932	they	PRP	PRP	YES
5030	5933	are	VBP	VBP	YES
5031	5934	not	RB	RB	YES
5032	5935	treated	VBN	VBN	YES
5033	5936	like	IN	IN	YES
5034	5937	professionals	NNS	NNS	YES
5035	5939	even	RB	RB	YES
5036	5940	though	IN	IN	YES
5037	5941	they	PRP	PRP	YES
5038	5942	teach	VBP	VBP	YES
5039	5943	classes	NNS	NNS	YES
5040	5945	engage	VB	VB	YES
5041	5946	in	IN	IN	YES
5042	5947	writing	NN	NN	YES
5043	5948	and	CC	CC	YES
5044	5949	research	NN	NN	YES
5045	5951	and	CC	CC	YES
5046	5952	hold	VB	VB	YES
5047	5953	advanced	JJ	JJ	YES
5048	5954	degrees	NNS	NNS	YES
5049	5955	from	IN	IN	YES
5050	5956	top	JJ	JJ	YES
5051	5957	universities	NNS	NNS	YES
5052	5959	Across	IN	IN	YES
5053	5960	the	DT	DT	YES
5054	5961	University	NNP	NNP	YES
5055	5962	of	IN	IN	YES
5056	5963	California	NNP	NNP	YES
5057	5964	system	NN	NN	YES
5058	5965	about	IN	IN	YES
5059	5969	of	IN	IN	YES
5060	5970	all	DT	DT	YES
5061	5971	classes	NNS	NNS	YES
5062	5972	are	VBP	VBP	YES
5063	5973	taught	VBN	VBN	YES
5064	5974	by	IN	IN	YES
5065	5975	Lecturers	NNP	NNS	NO
5066	5977	and	CC	CC	YES
5067	5978	contingent	JJ	JJ	YES
5068	5979	faculty	NN	NN	YES
5069	5980	members	NNS	NNS	YES
5070	5981	teach	VBP	VBP	YES
5071	5982	over	IN	IN	YES
5072	5983	half	NN	NN	YES
5073	5984	of	IN	IN	YES
5074	5985	the	DT	DT	YES
5075	5986	UC	NNP	NNP	YES
5076	5987	s	POS	POS	YES
5077	5988	undergraduate	JJ	JJ	YES
5078	5989	credit	NN	NN	YES
5079	5990	hours	NNS	NNS	YES
5080	5991	in	IN	IN	YES
5081	5992	total	JJ	NN	NO
5082	5994	if	IN	IN	YES
5083	5995	graduate	JJ	JJ	YES
5084	5996	student	NN	NN	YES
5085	5997	teachers	NNS	NNS	YES
5086	5998	are	VBP	VBP	YES
5087	5999	included	VBN	VBN	YES
5088	6000	in	IN	IN	YES
5089	6001	the	DT	DT	YES
5090	6002	equation	NN	NN	YES
5091	6004	The	DT	DT	YES
5092	6005	majority	NN	NN	YES
5093	6006	of	IN	IN	YES
5094	6007	Lecturers	NNPS	NNS	NO
5095	6008	are	VBP	VBP	YES
5096	6009	hired	VBN	VBN	YES
5097	6015	or	CC	CC	YES
5098	6021	as	IN	IN	YES
5099	6023	temp	NN	JJ	NO
5100	6025	workers	NNS	NNS	YES
5101	6027	which	WDT	WDT	YES
5102	6028	leaves	VBZ	VBZ	YES
5103	6029	them	PRP	PRP	YES
5104	6030	with	IN	IN	YES
5105	6031	no	DT	DT	YES
5106	6032	job	NN	NN	YES
5107	6033	security	NN	NN	YES
5108	6035	Additionally	RB	RB	YES
5109	6037	a	DT	DT	YES
5110	6041	Lecturer	NNP	NN	NO
5111	6042	s	POS	POS	YES
5112	6043	workload	NN	NN	YES
5113	6044	is	VBZ	VBZ	YES
5114	6045	typically	RB	RB	YES
5115	6046	twice	PDT	RB	NO
5116	6047	that	DT	??	NO
5117	6048	of	IN	IN	YES
5118	6049	a	DT	DT	YES
5119	6050	tenure	NN	NN	YES
5120	6051	track	NN	NN	YES
5121	6052	professor	NN	NN	YES
5122	6054	yet	CC	CC	YES
5123	6055	they	PRP	PRP	YES
5124	6056	are	VBP	VBP	YES
5125	6057	paid	VBN	VBN	YES
5126	6058	significantly	RB	RB	YES
5127	6059	less	RBR	RBR	YES
5128	6061	Many	JJ	JJ	YES
5129	6062	of	IN	IN	YES
5130	6063	the	DT	DT	YES
5131	6064	picket	NN	NN	YES
5132	6065	signs	NNS	NNS	YES
5133	6066	displayed	VBD	VBD	YES
5134	6067	at	IN	IN	YES
5135	6068	the	DT	DT	YES
5136	6069	picnic	NN	NN	YES
5137	6070	communicated	VBN	VBN	YES
5138	6071	around	IN	IN	YES
5139	6072	the	DT	DT	YES
5140	6073	theme	NN	NN	YES
5141	6074	of	IN	IN	YES
5142	6075	precarity	NN	NN	YES
5143	6077	One	CD	CD	YES
5144	6078	such	JJ	JJ	YES
5145	6079	message	NN	NN	YES
5146	6082	A	DT	DT	YES
5147	6083	Precarious	JJ	JJ	YES
5148	6084	Faculty	NN	NN	YES
5149	6086	A	DT	DT	YES
5150	6087	Precarious	JJ	JJ	YES
5151	6088	University	NNP	NNP	YES
5152	6091	was	VBD	VBD	YES
5153	6092	emblazoned	VBN	VBN	YES
5154	6093	on	IN	IN	YES
5155	6094	a	DT	DT	YES
5156	6095	gold	NN	NN	YES
5157	6096	flag	NN	NN	YES
5158	6097	along	IN	IN	YES
5159	6098	with	IN	IN	YES
5160	6099	the	DT	DT	YES
5161	6100	stencil	NN	NN	YES
5162	6101	of	IN	IN	YES
5163	6102	a	DT	DT	YES
5164	6103	fist	NN	NN	YES
5165	6104	holding	VBG	VBG	YES
5166	6105	a	DT	DT	YES
5167	6106	pencil	NN	NN	YES
5168	6108	Precarity	NNP	NNP	YES
5169	6109	has	VBZ	VBZ	YES
5170	6110	been	VBN	VBN	YES
5171	6111	defined	VBN	VBN	YES
5172	6112	as	IN	IN	YES
5173	6113	a	DT	DT	YES
5174	6114	condition	NN	NN	YES
5175	6115	of	IN	IN	YES
5176	6116	instability	NN	NN	YES
5177	6117	in	IN	IN	YES
5178	6118	the	DT	DT	YES
5179	6119	workforce	NN	NN	YES
5180	6120	created	VBN	VBN	YES
5181	6121	in	IN	IN	YES
5182	6122	postindustrial	JJ	JJ	YES
5183	6123	societies	NNS	NNS	YES
5184	6124	when	WRB	WRB	YES
5185	6125	management	NN	NN	YES
5186	6126	seeks	VBZ	VBZ	YES
5187	6127	to	TO	TO	YES
5188	6128	increase	VB	VB	YES
5189	6129	its	PRP$	PRP$	YES
5190	6130	own	JJ	JJ	YES
5191	6131	strength	NN	NN	YES
5192	6132	by	IN	IN	YES
5193	6133	limiting	VBG	VBG	YES
5194	6134	job	NN	NN	YES
5195	6135	opportunities	NNS	NNS	YES
5196	6136	to	IN	TO	NO
5197	6137	temporary	JJ	JJ	YES
5198	6138	and	CC	CC	YES
5199	6139	or	CC	CC	YES
5200	6143	work	NN	NN	YES
5201	6145	Carl	NNP	NNP	YES
5202	6146	Krawitt	NNP	NNP	YES
5203	6147	has	VBZ	VBZ	YES
5204	6148	watched	VBN	VBN	YES
5205	6149	his	PRP$	PRP$	YES
5206	6150	son	NN	NN	YES
5207	6152	Rhett	NNP	NNP	YES
5208	6154	now	RB	RB	YES
5209	6155	6	CD	CD	YES
5210	6157	fight	VB	VB	YES
5211	6158	leukemia	NN	NN	YES
5212	6159	for	IN	IN	YES
5213	6160	the	DT	DT	YES
5214	6161	past	NN	JJ	NO
5215	6164	years	NNS	NNS	YES
5216	6166	For	IN	IN	YES
5217	6167	more	JJR	JJR	YES
5218	6168	than	IN	IN	YES
5219	6169	three	CD	CD	YES
5220	6170	of	IN	IN	YES
5221	6171	those	DT	DT	YES
5222	6172	years	NNS	NNS	YES
5223	6174	Rhett	NNP	NNP	YES
5224	6175	has	VBZ	VBZ	YES
5225	6176	undergone	VBN	VBN	YES
5226	6177	round	NN	NN	YES
5227	6178	after	IN	IN	YES
5228	6179	round	NN	NN	YES
5229	6180	of	IN	IN	YES
5230	6181	chemotherapy	NN	NN	YES
5231	6183	Last	JJ	JJ	YES
5232	6184	year	NN	NN	YES
5233	6185	he	PRP	PRP	YES
5234	6186	finished	VBD	VBD	YES
5235	6187	chemotherapy	NN	NN	YES
5236	6189	and	CC	CC	YES
5237	6190	doctors	NNS	NNS	YES
5238	6191	say	VBP	VBP	YES
5239	6192	he	PRP	PRP	YES
5240	6193	is	VBZ	VBZ	YES
5241	6194	in	IN	IN	YES
5242	6195	remission	NN	NN	YES
5243	6197	Now	RB	RB	YES
5244	6199	there	EX	EX	YES
5245	6200	s	VBZ	VBZ	YES
5246	6201	a	DT	DT	YES
5247	6202	new	JJ	JJ	YES
5248	6203	threat	NN	NN	YES
5249	6205	one	CD	CD	YES
5250	6206	that	WDT	WDT	YES
5251	6207	the	DT	DT	YES
5252	6208	family	NN	NN	YES
5253	6209	should	MD	MD	YES
5254	6210	not	RB	RB	YES
5255	6211	have	VB	VB	YES
5256	6212	to	TO	TO	YES
5257	6213	worry	VB	VB	YES
5258	6214	about	IN	IN	YES
5259	6216	measles	NNS	NNS	YES
5260	6218	Rhett	NNP	NNP	YES
5261	6221	be	VB	VB	YES
5262	6222	vaccinated	VBN	VBN	YES
5263	6224	because	IN	IN	YES
5264	6225	his	PRP$	PRP$	YES
5265	6226	immune	JJ	JJ	YES
5266	6227	system	NN	NN	YES
5267	6228	is	VBZ	VBZ	YES
5268	6229	still	RB	RB	YES
5269	6230	rebuilding	VBG	VBG	YES
5270	6232	It	PRP	PRP	YES
5271	6233	may	MD	MD	YES
5272	6234	be	VB	VB	YES
5273	6235	months	NNS	NNS	YES
5274	6236	more	JJR	RBR	NO
5275	6237	before	IN	IN	YES
5276	6238	his	PRP$	PRP$	YES
5277	6239	body	NN	NN	YES
5278	6240	is	VBZ	VBZ	YES
5279	6241	healthy	JJ	JJ	YES
5280	6242	enough	RB	RB	YES
5281	6243	to	TO	TO	YES
5282	6244	get	VB	VB	YES
5283	6245	all	DT	DT	YES
5284	6246	his	PRP$	PRP$	YES
5285	6247	immunizations	NNS	NNS	YES
5286	6249	Until	IN	IN	YES
5287	6250	then	RB	RB	YES
5288	6252	he	PRP	PRP	YES
5289	6253	depends	VBZ	VBZ	YES
5290	6254	on	IN	IN	YES
5291	6255	everyone	NN	NN	YES
5292	6256	around	IN	IN	YES
5293	6257	him	PRP	PRP	YES
5294	6258	for	IN	IN	YES
5295	6259	protection	NN	NN	YES
5296	6261	what	WP	WP	YES
5297	6262	s	VBZ	VBZ	YES
5298	6263	known	VBN	VBN	YES
5299	6264	as	IN	IN	YES
5300	6265	herd	NN	NN	YES
5301	6266	immunity	NN	NN	YES
5302	6268	But	CC	CC	YES
5303	6269	Rhett	NNP	NNP	YES
5304	6270	lives	VBZ	VBZ	YES
5305	6271	in	IN	IN	YES
5306	6272	Marin	NNP	NNP	YES
5307	6273	County	NNP	NNP	YES
5308	6275	Calif	NNP	NNP	YES
5309	6277	a	DT	DT	YES
5310	6278	county	NN	NN	YES
5311	6279	with	IN	IN	YES
5312	6280	the	DT	DT	YES
5313	6281	dubious	JJ	JJ	YES
5314	6282	honor	NN	NN	YES
5315	6283	of	IN	IN	YES
5316	6284	having	VBG	VBG	YES
5317	6285	the	DT	DT	YES
5318	6286	highest	JJS	JJS	YES
5319	6287	rate	NN	NN	YES
5320	6288	of	IN	IN	YES
5321	6290	personal	JJ	JJ	YES
5322	6291	belief	NN	NN	YES
5323	6292	exemptions	NNS	NNS	YES
5324	6294	in	IN	IN	YES
5325	6295	the	DT	DT	YES
5326	6296	Bay	NNP	NNP	YES
5327	6297	Area	NNP	NNP	YES
5328	6298	and	CC	CC	YES
5329	6299	among	IN	IN	YES
5330	6300	the	DT	DT	YES
5331	6301	highest	JJS	JJS	YES
5332	6302	in	IN	IN	YES
5333	6303	the	DT	DT	YES
5334	6304	state	NN	NN	YES
5335	6306	This	DT	DT	YES
5336	6307	school	NN	NN	YES
5337	6308	year	NN	NN	YES
5338	6310	645	CD	CD	YES
5339	6311	percent	NN	NN	YES
5340	6312	of	IN	IN	YES
5341	6313	children	NNS	NNS	YES
5342	6314	in	IN	IN	YES
5343	6315	Marin	NNP	NNP	YES
5344	6316	have	VBP	VBP	YES
5345	6317	a	DT	DT	YES
5346	6318	personal	JJ	JJ	YES
5347	6319	belief	NN	NN	YES
5348	6320	exemption	NN	NN	YES
